name,tailpipe_co2
Land Rover L663 Defender 90/110/130 110 P525 AWD 5 seats SUV Auto (2022-2025),295
Land Rover Range Rover P530 LWB 4 Seater SUV Auto (2022-2025),275
Mercedes-Benz Sprinter VS30 311 SWB VAN 3.49t FWD Van Auto (2022-2025),282
BMW X7 M60i xDrive Wagon Auto (2022-2025),277
Porsche 911 Carrera Sport Classic Coupe Manual (2022-2025),304
Jaguar F-Pace 5.0 V8 AWD Auto SUV Auto (2022-2024),272
Land Rover L663 Defender 90/110/130 110 P525 AWD 5 seats SUV Auto (2022-2025),289
Land Rover L663 Defender 90/110/130 130 P500 AWD 5 seats SUV Auto (2022-2025),289
Land Rover L663 Defender 90/110/130 130 P500 AWD 7 seats SUV Auto (2022-2025),289
Land Rover L663 Defender 90/110/130 130 P500 AWD 8 seats SUV Auto (2022-2025),289
Land Rover L663 Defender 90/110/130 90 P525 AWD 5 seats SUV Auto (2022-2025),289
Land Rover L663 Defender 90/110/130 110 P635 AWD 5 seats OCTA SUV Auto (2022-2025),298
Land Rover Range Rover P530 SWB 5 Seater Wagon Auto (2022-2025),275
Porsche 911 GT3 Coupe Auto (2021-2025),288
Porsche 911 GT3 Touring Coupe Auto (2021-2025),288
Porsche 911 GT3 Touring Coupe Manual (2021-2025),312
Porsche 911 GT3 Coupe Manual (2021-2025),312
Mercedes-Benz S Class S680 Maybach Sedan Auto (2021-2025),312
Mercedes-Benz S Class S680 Maybach Sedan Auto (2021-2025),312
Mercedes-Benz S Class S680 Maybach Sedan Auto (2021-2022),312
Mercedes-Benz S Class S680 Maybach Sedan Auto (2021-2022),312
Porsche 911 GT3 Touring Coupe Auto (2021-2025),297
Porsche 911 GT3 Coupe Manual (2021-2025),312
Porsche 911 GT3 Touring Coupe Manual (2021-2025),312
Porsche 911 GT3 Coupe Auto (2021-2025),288
Aston Martin DB11 V12 Coupe Coupe Auto (2021-2025),265
Aston Martin DBS V12 Coupe Titanium Coupe Auto (2021-2025),285
Aston Martin DBS V12 Convertible Titanium Convertible Auto (2021-2025),302
McLaren 765LT Spider Convertible Auto (2021-2025),302
LDV G10+ Van Van Auto (2021-2025),257
Rolls-Royce Ghost Black Badge Sedan Auto (2021-2025),345
Lexus LX 600 Wagon Auto (2021-2025),275
Lexus LX 600 Wagon Auto (2021-2025),275
Lexus LX 600 Wagon Auto (2021-2025),275
Jaguar F-Pace P550 SUV Auto (2021-2024),272
Genesis GV70 3.5 T-GDI SUV Auto (2021-2025),257
Jeep Gladiator Sport S/Overland 3.6L  Utility Auto (2021-2025),288
Jeep Gladiator Rubicon 3.6L  Utility Auto (2021-2025),288
Mercedes-Benz GT Class Coupe GT63 AMG S 4MATIC FL Coupe Auto (2021-2025),258
Mercedes-Benz E Class E63 AMG S 4MATIC Sedan Auto (2021-2025),280
Mercedes-Benz GLS Class GLS63 AMG 4MATIC Wagon Auto (2021-2025),296
Nissan Patrol Wagon Auto (2021-2025),334
Mercedes-Benz GLS Class GLS600 Maybach 4MATIC (5 Seats) Wagon Auto (2021-2025),285
Mercedes-Benz GLS Class GLS600 Maybach 4MATIC (4 Seats) Wagon Auto (2021-2025),285
McLaren ELVA Convertible Auto (2021-2025),277
Jaguar F-Type P450 AWD convertible Convertible Auto (2021-2024),252
Jaguar F-Type P450 AWD coupe Coupe Auto (2021-2024),252
Land Rover Defender 110 P525 V8 Wagon Auto (2021-2024),295
Land Rover Defender 90 P525 V8 Wagon Auto (2021-2024),290
Mitsubishi Triton GLX Single Cab Cab-chassis Manual (2021-2022),265
Alpina X7 XB7 SUV Auto (2021-2025),274
Mercedes-Benz GT Class GT Coupe Auto (2021-2025),261
Porsche Panamera Turbo S Sedan Auto (2021-2025),265
Porsche Panamera Turbo S Sedan Auto (2021-2025),265
Porsche Panamera GTS Sports Tourismo Sedan Auto (2021-2025),267
Porsche Panamera GTS Sedan Auto (2021-2025),267
Porsche Panamera GTS Sedan Auto (2021-2025),267
Mercedes-Benz G Class G400 SUV Auto (2021-2025),252
Nissan Patrol Wagon Auto (2021-2025),334
Land Rover Defender LE 130 P500 AWD 5 seats SUV Auto (2020-2025),289
Land Rover Defender LE 130 P500 AWD 8 seats SUV Auto (2020-2025),289
Land Rover Defender LE 90 P525 AWD 5 seats SUV Auto (2020-2025),290
Land Rover Defender LE 90 P525 AWD 5 seats SUV Auto (2020-2025),290
Land Rover Defender LE 110 P525 AWD 5 seats SUV Auto (2020-2025),295
Land Rover Defender LE 110 P525 AWD 5 seats SUV Auto (2020-2025),295
Mitsubishi Triton GLX Single Cab Cab-chassis Manual (2020-2021),265
Genesis GV80 3.5 T-GDI SUV Auto (2020-2024),273
Aston Martin Vantage V8 Hatchback Coupe Manual (2020-2024),268
Porsche 911 Turbo Coupe Auto (2020-2025),263
Porsche 911 Turbo Cabrio Convertible Auto (2020-2025),267
Mercedes-Benz GLE Class GLE63 AMG S 4MATIC Coupe Auto (2020-2021),286
Lamborghini 724 EVO 2WD Spyder Convertible Auto (2020-2025),329
Lamborghini 724 EVO 4WD Coupe Coupe Auto (2020-2025),331
Lamborghini 724 EVO 4WD Spyder Convertible Auto (2020-2025),335
Lamborghini 724 EVO 2WD Coupe Coupe Auto (2020-2025),324
Aston Martin DB11 V12 Coupe Coupe Auto (2020-2024),265
Aston Martin DBS V12 Coupe Titanium Coupe Auto (2020-2024),285
Aston Martin DBS V12 Coupe Coupe Auto (2020-2024),285
Aston Martin DBS V12 Convertible Titanium Convertible Auto (2020-2024),302
Aston Martin DBS V12 Convertible Convertible Auto (2020-2024),302
Lexus LC500 Convertible Auto (2020-2025),290
Porsche Cayenne 3 Cayenne GTS SUV Auto (2020-2025),276
Porsche Cayenne 3 Cayenne Coupe GTS SUV Auto (2020-2025),276
Aston Martin DBX V8 Hatchback SUV Auto (2020-2024),283
Mercedes-Benz E Class E63 AMG S 4MATIC Sedan Auto (2020-2021),280
Mercedes-Benz GLE Class GLE63 AMG S 4MATIC Wagon Auto (2020-2021),282
Porsche 911 Turbo S Coupe Auto (2020-2025),263
Jeep Gladiator Sport 3.6L  Utility Auto (2020-2022),260
Jeep Gladiator Overland 3.6L  Utility Auto (2020-2022),260
Jeep Gladiator Rubicon 3.6L  Utility Auto (2020-2022),288
Porsche 911 Turbo S Cabrio Convertible Auto (2020-2025),267
Volkswagen Amarok Core TDI500 V6 Utility Manual (2020),254
Volkswagen Amarok Core TDI500 V6 Cab Chassis Utility Manual (2020),254
Jeep Gladiator Sport 3.6L  Utility Auto (2020-2022),260
Jeep Gladiator Overland 3.6L  Utility Auto (2020-2022),260
Jeep Gladiator Rubicon 3.6L  Utility Auto (2020-2022),288
LDV T60 Dual Cab 4x4 LWB Utility Auto (2020-2025),254
Porsche 982 Cayman GT4 Coupe Manual (2020-2025),258
Porsche 982 Boxster Spyder Convertible Manual (2020),258
GWM Poer Utility Manual (2020-2025),259
GWM Poer Utility Manual (2020-2025),259
GWM Poer Cab-chassis Manual (2020-2025),259
GWM Poer Cab-chassis Manual (2020-2025),259
GWM Poer Utility Manual (2020-2025),263
Mercedes-Benz GLS Class GLS63 AMG 4MATIC Wagon Auto (2020-2021),296
Hyundai Palisade 3.8 GDI SUV Auto (2020-2025),251
Hyundai Palisade 3.8 GDI SUV Auto (2020-2025),251
Porsche 982 Boxster Spyder Convertible Manual (2020-2025),258
McLaren 765LT Coupe Auto (2020-2025),302
McLaren 620R Coupe Auto (2020-2025),272
Mercedes-Benz GLE Class GLE63 AMG S 4MATIC Coupe Auto (2020-2025),286
Mercedes-Benz GLE Class GLE63 AMG S 4MATIC Wagon Auto (2020-2025),282
Ford Mustang Mach 1 Coupe Manual (2020-2025),320
Ford Mustang  Mach 1 Coupe Auto (2020-2025),284
BMW X5 X5M SUV Auto (2020-2025),286
BMW X6 X6M SUV Auto (2020-2025),286
Jaguar F-Pace 5.0 V8 SVR 405kW SUV Auto (2019-2021),272
Jaguar XJ 5.0L V8 S/C 423 kW SWB/LWB Sedan Auto (2019-2024),264
Jaguar XJ 5.0L V8 S/C 375 kW SWB/LWB Sedan Auto (2019-2024),264
Mercedes-Benz GT Class Coupe GT63 AMG S 4MATIC  Coupe Auto (2019-2021),258
Lexus RC F Coupe Auto (2019-2021),254
Toyota Hiace SLWB Van Auto (2019-2024),275
Toyota Hiace LWB Van Auto (2019-2024),275
Toyota Hiace LWB Van Manual (2019-2024),283
Mitsubishi Triton GLX Cab-chassis Manual (2019),265
BMW 7 Series M760Li xDrive Sedan Auto (2019-2025),297
Lamborghini Aventador SV J  SV J Roadster Convertible Auto (2019-2025),452
Lamborghini Aventador SV J  SV J Coupe Coupe Auto (2019-2025),452
Lamborghini Aventador S 834 S coupe Coupe Auto (2019-2025),464
Lamborghini Aventador S Roadster 834 S Roadster Convertible Auto (2019-2025),464
Nissan GT-R NISMO Coupe Auto (2019-2024),281
Nissan GT-R Coupe Auto (2019-2024),281
Land Rover Range Rover Velar  SVO SUV Auto (2019-2021),272
Nissan Patrol Wagon Auto (2019-2025),334
Nissan Patrol Wagon Auto (2019-2025),334
Aston Martin DBS V12 Convertible Convertible Auto (2019-2022),302
Aston Martin DBS V12 Convertible Titanium Convertible Auto (2019-2022),302
BMW X6 M50i Wagon Auto (2019-2025),263
Audi R8 5.2 FSI RWD Coupe Other (2019-2025),280
Audi R8 5.2 FSI quattro Performance Coupe Other (2019-2025),314
Audi RS6 quattro Tiptronic 22" Wagon Auto (2019-2025),268
Audi RS7 quattro 21" Sedan Auto (2019-2025),261
Audi RS7 quattro 22" Sedan Auto (2019-2025),265
Audi RSQ8 quattro 23" SUV Auto (2019-2025),276
Audi RSQ8 quattro 22" SUV Auto (2019-2025),277
BMW X5 M50i SUV Auto (2019-2025),263
Mercedes-Benz GT Class GT R  Coupe Auto (2019-2025),259
Mercedes-Benz GT Class GT C Coupe Auto (2019-2025),261
Mercedes-Benz GT Class GT C Convertible Auto (2019-2025),261
Aston Martin Vantage V8 Hatchback Coupe Manual (2019-2024),268
Aston Martin Vantage V8 Hatchback Coupe Manual (2019-2024),268
Aston Martin Vantage AMR V8 Hatchback Coupe Manual (2019-2024),268
Aston Martin Vantage AMR V8 Hatchback Coupe Manual (2019-2024),268
BMW X6 M50i Wagon Auto (2019-2025),263
Audi R8 5.2 FSI RWD Coupe Other (2019-2025),280
Audi R8 5.2 FSI quattro Performance Coupe Other (2019-2025),314
Audi R8 Spyder 5.2 FSI RWD Convertible Other (2019-2025),284
Audi R8 Spyder 5.2 FSI quattro Performance Convertible Other (2019-2025),314
BMW 7 Series M760Li xDrive Sedan Auto (2019-2025),297
Lamborghini Aventador SV J  SV J Roadster Convertible Auto (2019-2025),452
Lamborghini Aventador SV J  SV J Coupe Coupe Auto (2019-2025),452
Lamborghini Aventador S 834 S coupe Coupe Auto (2019-2025),464
Lamborghini Aventador S Roadster 834 S Roadster Convertible Auto (2019-2025),464
McLaren 600LT Spider Convertible Auto (2019-2025),266
McLaren 720S Spider Convertible Auto (2019-2025),264
Land Rover Range Rover Velar  5.0 V8 SUV Auto (2019-2024),272
Lamborghini 724 Performante Convertible Auto (2018-2020),320
Lamborghini 636 URUS SUV Auto (2018-2020),289
Lamborghini 724 Performante Coupe Coupe Auto (2018-2020),314
Bentley Bentayga V8 SUV Auto (2018-2025),260
Bentley Bentayga V8 SUV Auto (2018-2025),260
Bentley Bentayga V8 SUV Auto (2018-2025),260
Kia Carnival S Petrol Wagon Auto (2018-2025),252
Kia Carnival Si Petrol Wagon Auto (2018-2025),252
Kia Carnival SLi Petrol Wagon Auto (2018-2021),252
Kia Carnival Platinum Petrol Wagon Auto (2018-2021),252
Audi R8 Coupe RWS  Coupe Other (2018-2025),291
Infiniti QX80 Wagon Auto (2018-2021),341
Audi R8 Spyder RWS  Convertible Other (2018-2025),294
Haval H9 180kW 4x4 8AT Premium/Lux SUV Auto (2018-2025),254
Aston Martin DB11 V12 Coupe Coupe Auto (2018-2022),265
Porsche 911 GT2RS Coupe Auto (2018-2019),269
Mercedes-Benz S Class S650 Maybach Convertible Auto (2018-2021),272
Mercedes-Benz S Class S65 AMG Coupe Auto (2018-2021),282
Chevrolet Camaro 2SS Coupe Auto (2018-2025),260
Bentley Continental GT Coupe Auto (2018-2025),278
Porsche Cayenne 3 Cayenne Turbo SUV Auto (2018-2020),272
Aston Martin DBS V12 Coupe Coupe Auto (2018-2022),285
Aston Martin Rapide AMR Hatch Auto (2018-2024),305
Aston Martin Vanquish Zagato Shooting Brake 2+0 Hatch Auto (2018-2024),311
Mercedes-Benz G Class G63 AMG SUV Auto (2018-2021),299
LDV T60  4WD Auto Utility Auto (2018-2025),254
Porsche Cayenne 3 Cayenne Turbo SUV Auto (2018-2025),272
Porsche Cayenne 3 Cayenne Coupe Turbo SUV Auto (2018-2025),280
Lamborghini URUS SUV Auto (2018-2025),289
McLaren Senna Coupe Auto (2018-2025),268
McLaren 600LT Coupe Coupe Auto (2018-2025),266
Rolls-Royce Cullinan Wagon Auto (2018-2025),345
Nissan GT-R NISMO Coupe Auto (2017-2024),278
Holden Caprice V Sedan Auto (2017-2018),300
Holden Commodore SS Sedan Manual (2017-2018),293
Holden Commodore SS-V Redline Sedan Manual (2017-2018),293
Holden Commodore Calais V Wagon Auto (2017-2018),299
Holden Commodore SS Wagon Auto (2017-2018),299
Holden Commodore SS Sedan Auto (2017-2018),300
Holden Commodore Calais V Sedan Auto (2017-2018),300
Holden Commodore SS-V Redline Sedan Auto (2017-2018),300
Holden Commodore SS-V Redline Wagon Auto (2017-2018),304
Holden Utility SS-V Redline Utility Manual (2017-2019),298
Holden Utility SS Utility Manual (2017-2018),298
Holden Utility SS Utility Auto (2017-2018),301
Holden Utility SS-V Redline Utility Auto (2017-2018),301
HSV Clubsport R8 LSA Sedan Auto (2017-2025),348
HSV Clubsport R8 LSA Sedan Manual (2017-2025),352
HSV Clubsport R8 Tourer Wagon Auto (2017-2025),348
HSV GTS Sedan Auto (2017-2025),348
HSV GTS Sedan Manual (2017-2025),352
HSV Maloo R8 LSA Utility Manual (2017-2025),359
HSV Maloo R8 LSA Utility Auto (2017-2025),366
HSV Senator Signature Sedan Auto (2017-2025),348
HSV Senator Signature Sedan Manual (2017-2025),352
Aston Martin Vanquish S 2+0 Coupe Auto (2017-2024),302
Aston Martin Vanquish S 2+2 Coupe Auto (2017-2024),302
Aston Martin Vanquish S Volante 2+0 Convertible Auto (2017-2024),302
Aston Martin Vanquish S Volante 2+2 Convertible Auto (2017-2024),302
Aston Martin Vanquish Zagato 2+2 Hatch Auto (2017-2024),302
Bentley Bentayga W12 SUV Auto (2017-2025),296
Bentley Bentayga W12 SUV Auto (2017-2025),296
Bentley Bentayga W12 SUV Auto (2017-2025),296
Bentley Continental Supersports Coupe Auto (2017-2018),358
Bentley Continental Supersports Convertible Convertible Auto (2017-2025),362
Lexus LC 500 Coupe Auto (2017-2025),267
Mercedes-Benz GT Class GT C Convertible Auto (2017-2019),261
Mercedes-Benz GT Class GT C Coupe Auto (2017-2019),261
Audi R8 Spyder V10 plus 5.2 FSI S-Tronic quattro Convertible Auto (2017-2025),292
Audi R8 Spyder V10 5.2 FSI S-Tronic quattro  Convertible Other (2017-2025),277
Mercedes-Benz S Class S650 Maybach Sedan Auto (2017-2021),289
Aston Martin Rapide S Hatch Auto (2017-2024),300
Aston Martin Rapide S Performance Pack Hatch Auto (2017-2024),300
Aston Martin V8 Vantage AMR Hatch Auto (2017-2024),296
Aston Martin V8 Vantage AMR Hatch Manual (2017-2024),321
Aston Martin V8 Vantage AMR Roadster Convertible Auto (2017-2024),296
Aston Martin V8 Vantage AMR Roadster Convertible Manual (2017-2024),321
Aston Martin Vanquish Zagato Volante 2+2 Convertible Auto (2017-2024),302
Porsche 911 GT3 Coupe Auto (2017),288
Porsche 911 GT3 Coupe Manual (2017),290
LDV Ute Dual Cab 4x4 Utility Auto (2017),254
HSV Maloo GTS-R Utility Manual (2017-2025),359
HSV Maloo GTS-R Utility Auto (2017-2025),366
Mercedes-Benz GT Class GT R  Coupe Auto (2017-2019),259
Aston Martin V12 Vantage AMR Hatch Auto (2017-2024),330
Aston Martin V12 Vantage AMR Hatch Manual (2017-2024),390
Aston Martin V12 Vantage AMR Roadster Convertible Auto (2017-2024),330
Aston Martin V12 Vantage AMR Roadster Convertible Manual (2017-2024),390
HSV GTS-R Sedan Auto (2017-2025),348
HSV GTS-R Sedan Manual (2017-2025),352
HSV GTS-R W1 Sedan Manual (2017-2025),384
Porsche 911 GT3 Coupe Manual (2017-2018),290
Porsche 911 GT3 Coupe Auto (2017-2019),288
LDV T60  Dual Cab 4x4 HD AT Utility Auto (2017-2025),254
LDV D90 4WD AT SUV Auto (2017-2025),255
Jeep Grand Cherokee Trackhawk SUV Auto (2017-2022),385
Porsche 911 GT3 Coupe Manual (2017-2019),290
Mitsubishi Triton GLX Cab-chassis Manual (2017-2019),254
Porsche Panamera Tourismo GTS Wagon Auto (2017-2025),253
Land Rover Range Rover  5.0 V8 SUV Auto (2017-2024),294
Subaru WRX STI Sedan Manual (2017-2025),252
Subaru WRX STI-W Sedan Manual (2017-2025),259
Subaru WRX STIPremium Sedan Manual (2017-2025),259
Subaru WRX STI Premium- W Sedan Manual (2017-2025),259
Holden Captiva LT SUV Auto (2016-2019),251
Holden Captiva LTZ SUV Auto (2016-2019),251
Rolls-Royce Dawn Convertible Auto (2016-2025),327
Bentley Bentayga SUV Auto (2016-2017),296
Bentley Bentayga SUV Auto (2016-2017),296
Porsche 911 GT3 Coupe Auto (2016-2019),289
Porsche 911 GT3RS Coupe Auto (2016-2019),296
Jaguar XJR 5.0L V8 S/C Sedan Auto (2016-2021),264
LDV G10 Van 2 seat Van Manual (2016-2025),273
Nissan Patrol Wagon Auto (2016-2021),334
Nissan Patrol Wagon Auto (2016-2021),334
Mercedes-Benz S Class S65 AMG Convertible Auto (2016-2018),272
McLaren 625C Coupe Coupe Auto (2016-2025),275
McLaren 625C Spider Convertible Auto (2016-2025),275
McLaren 650S  Spider Convertible Auto (2016-2025),275
McLaren 650S  Coupe Coupe Auto (2016-2025),275
McLaren 650S Can-Am Convertible Auto (2016-2025),275
McLaren 675LT Coupe Coupe Auto (2016-2025),275
McLaren 675LT Spider Convertible Auto (2016-2025),275
Mercedes-Benz GLS Class GLS500 4MATIC SUV Auto (2016-2019),264
Land Rover Range Rover SVR 5.0L V8 S/C SUV Auto (2016-2024),320
Land Rover Range Rover LWB 5.0L V8 S/C SUV Auto (2016-2024),320
Porsche 911 R Coupe Manual (2016-2017),308
Audi R8 V10 plus 5.2 FSI S-Tronic quattro  Coupe Other (2016-2025),287
Audi R8 V10 5.2 FSI S-Tronic quattro  Coupe Other (2016-2025),272
Bentley Flying Spur V8 S Sedan Auto (2016-2025),254
Bentley Flying Spur V8 S Sedan Auto (2016-2025),254
Bentley Flying Spur W12 Sedan Auto (2016-2025),335
Bentley Flying Spur W12 Sedan Auto (2016-2025),335
Mitsubishi Triton GLX Cab-chassis Manual (2016-2018),254
Aston Martin V8 Vantage S Hatch Auto (2016-2024),296
Aston Martin V8 Vantage S Hatch Manual (2016-2024),321
Aston Martin V8 Vantage S Roadster Convertible Auto (2016-2024),296
Aston Martin V8 Vantage S Roadster Convertible Manual (2016-2024),321
Bentley Mulsanne Sedan Auto (2016-2025),342
Bentley Mulsanne Speed Sedan Auto (2016-2025),342
Toyota HiAce Commuter Light bus Auto (2016-2019),251
Toyota HiAce Commuter Light bus Auto (2016-2019),251
Nissan GT-R Coupe Auto (2016-2019),278
Hyundai Genesis 3.8 GDI Sedan Auto (2016-2019),261
Mercedes-Benz GLS Class GLS500 4MATIC SUV Auto (2016),264
Mercedes-Benz GLS Class GLS63 AMG 4MATIC SUV Auto (2016-2019),288
Bentley Flying Spur W12 S Sedan Auto (2016-2025),335
Bentley Flying Spur W12 S Sedan Auto (2016-2025),335
Toyota LandCruiser 70 Cab-chassis Manual (2016-2022),281
Toyota LandCruiser 70 Cab-chassis Manual (2016-2022),281
Toyota LandCruiser 70 Wagon Manual (2016-2022),281
Toyota LandCruiser 70 Wagon Manual (2016-2022),281
Toyota LandCruiser 70 Wagon Manual (2016-2022),281
Aston Martin DB11 V12 Coupe Coupe Auto (2016-2022),265
Aston Martin Rapide S Hatch Auto (2016-2024),300
Aston Martin Rapide S Performance Pack Hatch Auto (2016-2024),300
Aston Martin Vanquish S 2+0 Coupe Auto (2016-2024),302
Aston Martin Vanquish S 2+2 Coupe Auto (2016-2024),302
Aston Martin Vanquish S Volante 2+0 Convertible Auto (2016-2024),302
Aston Martin Vanquish S Volante 2+2 Convertible Auto (2016-2024),302
Aston Martin Vanquish Zagato 2+2 Hatch Auto (2016-2024),302
Great Wall Steed 4x2 Petrol MT Dual Cab Utility Manual (2016-2025),291
Ford Ranger XL Utility Auto (2016-2018),265
Ford Ranger XL Cab-chassis Auto (2016-2018),265
Ford Ranger XL Utility Auto (2016-2018),265
Aston Martin Vantage GT8 Hatch Auto (2016-2025),309
Aston Martin Vantage GT8 Hatch Manual (2016-2025),319
BMW 7 Series M760Li xDrive Sedan Auto (2016-2019),298
Jeep Grand Cherokee SRT SUV Auto (2016-2022),327
Jeep Grand Cherokee 5.7 Limited SUV Auto (2016-2022),304
Jeep Grand Cherokee 5.7 Overland SUV Auto (2016-2022),304
Mercedes-Benz S Class S65 AMG Convertible Auto (2016-2021),272
Jaguar F Pace 5.0 V8 AWD Auto SUV Auto (2016-2025),272
Jaguar F Pace 5.0 V8 AWD Auto SUV Auto (2016-2025),272
Aston Martin DB9 GT Coupe Auto (2015-2024),325
Aston Martin DB9 GT Coupe Auto (2015-2024),325
Aston Martin DB9 GT Volante Convertible Auto (2015-2024),325
Aston Martin DB9 GT Volante Convertible Auto (2015-2024),325
Aston Martin Rapide S Hatch Auto (2015-2024),300
Porsche 911 GT3RS Coupe Auto (2015-2016),296
Mercedes-Benz S Class S600 Maybach Sedan Auto (2015-2017),274
Ford Falcon XR6 Turbo Sedan Auto (2015-2017),278
Aston Martin Vanquish Coupe Auto (2015-2016),298
Aston Martin Vanquish Coupe Auto (2015-2016),298
Aston Martin Vanquish Volante Convertible Auto (2015-2016),298
Aston Martin Vanquish Volante Convertible Auto (2015-2016),298
Mitsubishi Triton GLX Cab-chassis Manual (2015-2017),254
Aston Martin V8 Vantage GT Roadster Convertible Auto (2015-2024),296
Aston Martin V8 Vantage GT Roadster Convertible Manual (2015-2024),321
Aston Martin V8 Vantage Roadster Convertible Manual (2015-2024),321
Aston Martin V8 Vantage Roadster Convertible Auto (2015-2024),296
Aston Martin V8 Vantage Roadster Sport Muffler Convertible Manual (2015-2024),321
Aston Martin V8 Vantage Roadster Sport Muffler Convertible Auto (2015-2024),296
Aston Martin V8 Vantage S Hatch Manual (2015-2024),321
Aston Martin V8 Vantage S Hatch Auto (2015-2024),296
Aston Martin V8 Vantage S Roadster Convertible Auto (2015-2024),296
Aston Martin V8 Vantage S Roadster Convertible Manual (2015-2024),321
Bentley Continental GT Coupe Auto (2015-2018),330
Bentley Continental GT Convertible Convertible Auto (2015-2025),333
Bentley Continental GT Speed Coupe Auto (2015-2025),338
Bentley Continental GT Speed Convertible Convertible Auto (2015-2025),347
Bentley Flying Spur W12 Sedan Auto (2015-2016),332
Bentley Flying Spur W12 Sedan Auto (2015-2016),332
Aston Martin DB9 GT Optional Exhaust Coupe Auto (2015-2024),325
Aston Martin DB9 GT Optional Exhaust Coupe Auto (2015-2024),325
Aston Martin DB9 GT Volante Optional Exhaust Convertible Auto (2015-2024),325
